snapshot_date,id,namespace,name,provider,downloads,verified,source,published_at,latest_version,description
2026-07-13,mahesh-madipally/db_Role_template/google/1.1.2,mahesh-madipally,db_Role_template,google,4958,False,https://github.com/mahesh-madipally/terraform-google-db_Role_template,2021-08-10T09:26:27.84275Z,1.1.2,
2026-07-13,r-teller/appliance-paloalto/google/0.10.0,r-teller,appliance-paloalto,google,4957,False,https://github.com/r-teller/terraform-google-appliance-paloalto,2021-09-14T16:22:55.290148Z,0.10.0,
2026-07-13,ammilam/gke-kube-prometheus-stack/google/0.1.9,ammilam,gke-kube-prometheus-stack,google,4944,False,https://github.com/ammilam/terraform-google-gke-kube-prometheus-stack,2021-11-16T05:42:29.342157Z,0.1.9,
2026-07-13,simplycubed/static-assets/google/0.5.2,simplycubed,static-assets,google,4938,False,https://github.com/simplycubed/terraform-google-static-assets,2021-08-19T00:01:57.540614Z,0.5.2,"Modules for managing static assets (CSS, JS, images) in GCP"
2026-07-13,unimatrixops/gitlab-groups/google/0.1.0,unimatrixops,gitlab-groups,google,4931,False,https://github.com/unimatrixops/terraform-google-gitlab-groups,2022-02-08T18:11:50.819244Z,0.1.0,Create Gitlab groups with Google Cloud Platform as the supporting infrastructure.
2026-07-13,bootlabstech/org-project/google/1.0.4,bootlabstech,org-project,google,4931,False,https://github.com/bootlabstech/terraform-google-org-project,2022-04-01T07:27:13.428677Z,1.0.4,
2026-07-13,AlexisVLRT/runiap/google/0.0.3,AlexisVLRT,runiap,google,4896,False,https://github.com/AlexisVLRT/terraform-google-runiap,2021-06-09T07:49:01.404733Z,0.0.3,Identity-Aware Proxy on Cloud Run. Based on https://github.com/terraform-google-modules/terraform-google-lb
2026-07-13,unimatrixops/gitlab-projects/google/0.4.0,unimatrixops,gitlab-projects,google,4884,False,https://github.com/unimatrixops/terraform-google-gitlab-projects,2022-07-26T18:52:30.667388Z,0.4.0,Create Gitlab projects with Google Cloud Platform.
2026-07-13,dapperlabs-platform/artifact-registry/google/0.10.0,dapperlabs-platform,artifact-registry,google,4872,False,https://github.com/dapperlabs-platform/terraform-google-artifact-registry,2024-08-26T22:59:25.431633Z,0.10.0,Google Cloud Artifact Registry Module
2026-07-13,memes/private-bastion/google/4.0.2,memes,private-bastion,google,4869,False,https://github.com/memes/terraform-google-private-bastion,2026-02-23T16:05:22.494558Z,4.0.2,
2026-07-13,r-teller/foundation-network/google/0.13.0,r-teller,foundation-network,google,4864,False,https://github.com/r-teller/terraform-google-foundation-network,2023-07-05T23:20:46.604396Z,0.13.0,
2026-07-13,devsshzone/gke-gitlab/google/0.5.4,devsshzone,gke-gitlab,google,4854,False,https://github.com/devsshzone/terraform-google-gke-gitlab,2021-10-08T10:07:57.092776Z,0.5.4,Installs GitLab on Kubernetes Engine
2026-07-13,synectiks-sddc/xf/google/1.10.12,synectiks-sddc,xf,google,4849,False,https://github.com/synectiks-sddc/terraform-google-xf,2021-12-13T09:34:01.865196Z,1.10.12,A Terraform module for creating GKE cluster and  Jenkins X infrastructure 
