"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"terraform-aws-modules/rds/aws/7.2.0","terraform-aws-modules/terraform-aws-rds","aws","69984328","47","18","CKV_AWS_304","Ensure Secrets Manager secrets should be rotated within 90 days","module.wrapper.aws_secretsmanager_secret_rotation.this","\modules\db_instance\main.tf"
"terraform-aws-modules/rds/aws/7.2.0","terraform-aws-modules/terraform-aws-rds","aws","69984328","47","18","CKV2_AWS_60","Ensure RDS instance with copy tags to snapshots is enabled","module.wrapper.module.db_instance.aws_db_instance.this","\modules\db_instance\main.tf"
"terraform-aws-modules/rds/aws/7.2.0","terraform-aws-modules/terraform-aws-rds","aws","69984328","47","18","CKV2_AWS_60","Ensure RDS instance with copy tags to snapshots is enabled","module.wrapper.aws_db_instance.this","\modules\db_instance\main.tf"
"terraform-aws-modules/alb/aws/10.5.0","terraform-aws-modules/terraform-aws-alb","aws","52335650","16","5","CKV_AWS_131","Ensure that ALB drops HTTP headers","module.wrapper.aws_lb.this","\main.tf"
"terraform-aws-modules/alb/aws/10.5.0","terraform-aws-modules/terraform-aws-alb","aws","52335650","16","5","CKV_AWS_91","Ensure the ELBv2 (Application/Network) has access logging enabled","module.wrapper.aws_lb.this","\main.tf"
"terraform-aws-modules/alb/aws/10.5.0","terraform-aws-modules/terraform-aws-alb","aws","52335650","16","5","CKV_AWS_152","Ensure that Load Balancer (Network/Gateway) has cross-zone load balancing enabled","module.wrapper.aws_lb.this","\main.tf"
"terraform-aws-modules/alb/aws/10.5.0","terraform-aws-modules/terraform-aws-alb","aws","52335650","16","5","CKV_AWS_150","Ensure that Load Balancer has deletion protection enabled","module.wrapper.aws_lb.this","\main.tf"
"terraform-aws-modules/alb/aws/10.5.0","terraform-aws-modules/terraform-aws-alb","aws","52335650","16","5","CKV2_AWS_76","Ensure AWS ALB attached WAFv2 WebACL is configured with AMR for Log4j Vulnerability","module.wrapper.aws_lb.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_126","Ensure that detailed monitoring is enabled for EC2 instances","module.wrapper.aws_instance.this","\main.tf"
"terraform-aws-modules/ec2-instance/aws/6.4.0","terraform-aws-modules/terraform-aws-ec2-instance","aws","50375883","37","10","CKV_AWS_135","Ensure that EC2 is EBS optimized","module.wrapper.aws_instance.this","\main.tf"
