"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"Azure/avm-ptn-alz/azurerm/0.21.0","Azure/terraform-azurerm-avm-ptn-alz","azurerm","448787","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.role_assignments.tf"
"Azure/avm-res-insights-component/azurerm/0.4.0","Azure/terraform-azurerm-avm-res-insights-component","azurerm","435734","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.indexes.tf"
"Azure/avm-res-authorization-roleassignment/azurerm/0.3.1","Azure/terraform-azurerm-avm-res-authorization-roleassignment","azurerm","429130","","","","","",""
"claranet/subnet/azurerm/8.1.4","claranet/terraform-azurerm-subnet","azurerm","425117","1","0","","","",""
"Azure/avm-ptn-network-private-link-private-dns-zones/azurerm/0.23.2","Azure/terraform-azurerm-avm-ptn-network-private-link-private-dns-zones","azurerm","390165","3","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.tf"
"Azure/avm-ptn-network-private-link-private-dns-zones/azurerm/0.23.2","Azure/terraform-azurerm-avm-ptn-network-private-link-private-dns-zones","azurerm","390165","3","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","regions","\main.tf"
"Azure/avm-ptn-network-private-link-private-dns-zones/azurerm/0.23.2","Azure/terraform-azurerm-avm-ptn-network-private-link-private-dns-zones","azurerm","390165","3","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_res_network_privatednszone","\main.tf"
"Azure/avm-res-documentdb-databaseaccount/azurerm/0.10.0","Azure/terraform-azurerm-avm-res-documentdb-databaseaccount","azurerm","367373","4","1","CKV_AZURE_140","Ensure that Local Authentication is disabled on CosmosDB","azurerm_cosmosdb_account.this","\main.tf"
"Azure/avm-res-web-serverfarm/azurerm/2.0.7","Azure/terraform-azurerm-avm-res-web-serverfarm","azurerm","357279","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_interfaces","\main.tf"
"claranet/keyvault/azurerm/8.2.2","claranet/terraform-azurerm-keyvault","azurerm","347867","5","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","diagnostics","\m-logs.tf"
"claranet/keyvault/azurerm/8.2.2","claranet/terraform-azurerm-keyvault","azurerm","347867","5","3","CKV_AZURE_109","Ensure that key vault allows firewall rules settings","azurerm_key_vault.main[0]","\r-keyvault.tf"
"claranet/keyvault/azurerm/8.2.2","claranet/terraform-azurerm-keyvault","azurerm","347867","5","3","CKV2_AZURE_32","Ensure private endpoint is configured to key vault","azurerm_key_vault.main[0]","\r-keyvault.tf"
"Azure/avm-res-sql-server/azurerm/0.2.1","Azure/terraform-azurerm-avm-res-sql-server","azurerm","346971","8","5","CKV_AZURE_224","Ensure that the Ledger feature is enabled on database that requires cryptographic proof and nonrepudiation of data integrity","module.database.azurerm_mssql_database.this","\modules\database\main.tf"
"Azure/avm-res-sql-server/azurerm/0.2.1","Azure/terraform-azurerm-avm-res-sql-server","azurerm","346971","8","5","CKV_AZURE_229","Ensure the Azure SQL Database Namespace is zone redundant","module.database.azurerm_mssql_database.this","\modules\database\main.tf"
"Azure/avm-res-sql-server/azurerm/0.2.1","Azure/terraform-azurerm-avm-res-sql-server","azurerm","346971","8","5","CKV_AZURE_23","Ensure that 'Auditing' is set to 'On' for SQL servers","azurerm_mssql_server.this","\main.tf"
"Azure/avm-res-sql-server/azurerm/0.2.1","Azure/terraform-azurerm-avm-res-sql-server","azurerm","346971","8","5","CKV_AZURE_24","Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers","azurerm_mssql_server.this","\main.tf"
"Azure/avm-res-sql-server/azurerm/0.2.1","Azure/terraform-azurerm-avm-res-sql-server","azurerm","346971","8","5","CKV2_AZURE_2","Ensure that Vulnerability Assessment (VA) is enabled on a SQL server by setting a Storage Account","azurerm_mssql_server.this","\main.tf"
"Azure/avm-res-dbforpostgresql-flexibleserver/azurerm/0.2.3","Azure/terraform-azurerm-avm-res-dbforpostgresql-flexibleserver","azurerm","337881","1","1","CKV2_AZURE_26","Ensure Azure PostgreSQL Flexible server is not configured with overly permissive network access","azurerm_postgresql_flexible_server_firewall_rule.this[""rule1""]","\main.firewallrule.tf"
"Azure/avm-ptn-alz-management/azurerm/0.9.0","Azure/terraform-azurerm-avm-ptn-alz-management","azurerm","335322","1","1","CKV2_AZURE_24","Ensure Azure automation account does NOT have overly permissive network access","azurerm_automation_account.management","\main.tf"
"Azure/avm-res-network-ddosprotectionplan/azurerm/0.3.0","Azure/terraform-azurerm-avm-res-network-ddosprotectionplan","azurerm","327254","","","","","",""
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV_AZURE_251","Ensure Azure Virtual Machine disks are configured without public network access","azurerm_managed_disk.vm_data_disk","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV_AZURE_251","Ensure Azure Virtual Machine disks are configured without public network access","azurerm_managed_disk.vm_extra_disk","\main.tf"
"Azure/compute/azurerm/5.3.1","Azure/terraform-azurerm-compute","azurerm","319428","14","13","CKV2_AZURE_47","Ensure storage account is configured without blob anonymous access","azurerm_storage_account.vm_sa","\main.tf"
