snapshot_date,id,namespace,name,provider,downloads,verified,source,published_at,latest_version,description
2026-07-13,Azure/avm-res-managedidentity-userassignedidentity/azurerm/0.5.1,Azure,avm-res-managedidentity-userassignedidentity,azurerm,2321893,True,https://github.com/Azure/terraform-azurerm-avm-res-managedidentity-userassignedidentity,2026-07-06T15:48:46.406437Z,0.5.1,
2026-07-13,Azure/avm-res-resources-resourcegroup/azurerm/0.4.0,Azure,avm-res-resources-resourcegroup,azurerm,2259223,True,https://github.com/Azure/terraform-azurerm-avm-res-resources-resourcegroup,2026-04-23T09:48:14.793747Z,0.4.0,
2026-07-13,Azure/caf-enterprise-scale/azurerm/6.3.1,Azure,caf-enterprise-scale,azurerm,1539833,True,https://github.com/Azure/terraform-azurerm-caf-enterprise-scale,2025-07-28T11:23:33.173173Z,6.3.1,Azure landing zones Terraform module
2026-07-13,claranet/diagnostic-settings/azurerm/8.2.4,claranet,diagnostic-settings,azurerm,1466408,False,https://github.com/claranet/terraform-azurerm-diagnostic-settings,2026-06-02T14:29:22.947775Z,8.2.4,Fork of the `terraform-azurerm-diagnostic-settings` module with Claranet's contributions and improvements.
2026-07-13,Azure/lz-vending/azurerm/7.0.3,Azure,lz-vending,azurerm,1308627,True,https://github.com/Azure/terraform-azurerm-lz-vending,2025-11-28T09:40:43.346159Z,7.0.3,Terraform module to deploy landing zone subscriptions (and much more) in Azure
2026-07-13,Azure/aks/azurerm/11.7.0,Azure,aks,azurerm,1242166,True,https://github.com/Azure/terraform-azurerm-aks,2026-05-11T01:35:12.29956Z,11.7.0,
2026-07-13,Azure/avm-res-network-privatednszone/azurerm/0.5.0,Azure,avm-res-network-privatednszone,azurerm,1048347,True,https://github.com/Azure/terraform-azurerm-avm-res-network-privatednszone,2026-02-12T05:37:53.069889Z,0.5.0,Terraform Azure Verified Resource Module for Private DNS Zone
2026-07-13,Azure/avm-res-network-routetable/azurerm/0.5.0,Azure,avm-res-network-routetable,azurerm,996545,True,https://github.com/Azure/terraform-azurerm-avm-res-network-routetable,2026-01-23T11:08:43.489293Z,0.5.0,Terraform Azure Verified Resource Module for Route Table
2026-07-13,Azure/avm-res-operationalinsights-workspace/azurerm/0.5.1,Azure,avm-res-operationalinsights-workspace,azurerm,980449,True,https://github.com/Azure/terraform-azurerm-avm-res-operationalinsights-workspace,2025-12-23T11:11:53.146208Z,0.5.1,Terraform Azure Verified Resource Module for Log Analytics workspace
2026-07-13,Azure/avm-res-cognitiveservices-account/azurerm/0.11.1,Azure,avm-res-cognitiveservices-account,azurerm,843553,True,https://github.com/Azure/terraform-azurerm-avm-res-cognitiveservices-account,2026-06-21T11:44:20.643365Z,0.11.1,
