snapshot_date,id,namespace,name,provider,downloads,verified,source,published_at,latest_version,description
2026-07-13,cloudposse/efs/aws/1.5.0,cloudposse,efs,aws,3352820,False,https://github.com/cloudposse/terraform-aws-efs,2025-12-19T12:38:08.573034Z,1.5.0,Terraform Module to define an EFS Filesystem (aka NFS)
2026-07-13,cloudposse/alb/aws/2.5.0,cloudposse,alb,aws,3132489,False,https://github.com/cloudposse/terraform-aws-alb,2026-03-16T19:56:20.40606Z,2.5.0,Terraform module to provision a standard ALB for HTTP/HTTP traffic
2026-07-13,cloudposse/ecs-cloudwatch-autoscaling/aws/1.0.0,cloudposse,ecs-cloudwatch-autoscaling,aws,3013198,False,https://github.com/cloudposse/terraform-aws-ecs-cloudwatch-autoscaling,2025-02-21T15:35:11.978833Z,1.0.0,Terraform module to autoscale ECS Service based on CloudWatch metrics
2026-07-13,cloudposse/ecr/aws/1.0.2,cloudposse,ecr,aws,2893190,False,https://github.com/cloudposse/terraform-aws-ecr,2026-04-24T16:30:07.915944Z,1.0.2,Terraform Module to manage Docker Container Registries on AWS ECR
2026-07-13,cloudposse/cloudfront-s3-cdn/aws/2.1.1,cloudposse,cloudfront-s3-cdn,aws,2863642,False,https://github.com/cloudposse/terraform-aws-cloudfront-s3-cdn,2026-05-20T13:06:31.140109Z,2.1.1,Terraform module to easily provision CloudFront CDN backed by an S3 origin
2026-07-13,cloudposse/dynamodb-autoscaler/aws/0.16.0,cloudposse,dynamodb-autoscaler,aws,2815555,False,https://github.com/cloudposse/terraform-aws-dynamodb-autoscaler,2024-08-06T15:41:45.916303Z,0.16.0,Terraform module to provision DynamoDB autoscaler
2026-07-13,cloudposse/rds/aws/1.3.0,cloudposse,rds,aws,2638123,False,https://github.com/cloudposse/terraform-aws-rds,2026-04-14T19:50:41.647478Z,1.3.0, Terraform module to provision AWS RDS instances
2026-07-13,cloudposse/alb-ingress/aws/0.31.0,cloudposse,alb-ingress,aws,2411854,False,https://github.com/cloudposse/terraform-aws-alb-ingress,2025-10-30T01:42:10.830705Z,0.31.0,Terraform module to provision an HTTP style ingress rule based on hostname and path for an ALB using target groups
2026-07-13,cloudposse/dynamodb/aws/0.37.0,cloudposse,dynamodb,aws,2257668,False,https://github.com/cloudposse/terraform-aws-dynamodb,2024-08-06T16:51:40.714301Z,0.37.0,Terraform module that implements AWS DynamoDB with support for AutoScaling
2026-07-13,cloudposse/tfstate-backend/aws/1.9.0,cloudposse,tfstate-backend,aws,2124818,False,https://github.com/cloudposse/terraform-aws-tfstate-backend,2026-03-24T13:45:38.212982Z,1.9.0,Terraform module that provision an S3 bucket to store the `terraform.tfstate` file and a DynamoDB table to lock the state file to prevent concurrent modifications and state corruption.
2026-07-13,squidfunk/api-gateway-enable-cors/aws/0.3.3,squidfunk,api-gateway-enable-cors,aws,1865754,False,https://github.com/squidfunk/terraform-aws-api-gateway-enable-cors,2021-04-22T09:01:34.259177Z,0.3.3,Easily add an OPTIONS method to an API Gateway resource to enable CORS
2026-07-13,terraform-aws-modules/redshift/aws/7.1.0,terraform-aws-modules,redshift,aws,1860352,False,https://github.com/terraform-aws-modules/terraform-aws-redshift,2026-01-08T22:16:21.919572Z,7.1.0,Terraform module to create AWS Redshift resources 🇺🇦
2026-07-13,aws-ia/label/aws/0.0.6,aws-ia,label,aws,1854020,True,https://github.com/aws-ia/terraform-aws-label,2024-07-10T21:10:03.06491Z,0.0.6,AWS Label Module
2026-07-13,cloudposse/ecs-cloudwatch-sns-alarms/aws/0.13.2,cloudposse,ecs-cloudwatch-sns-alarms,aws,1634323,False,https://github.com/cloudposse/terraform-aws-ecs-cloudwatch-sns-alarms,2025-02-13T14:55:16.200675Z,0.13.2,Terraform module to create CloudWatch Alarms on ECS Service level metrics.
2026-07-13,terraform-aws-modules/elb/aws/4.0.2,terraform-aws-modules,elb,aws,1593916,False,https://github.com/terraform-aws-modules/terraform-aws-elb,2024-03-07T01:52:50.031907Z,4.0.2,Terraform module to create AWS ELB resources 🇺🇦
2026-07-13,cloudposse/elasticache-memcached/aws/0.20.0,cloudposse,elasticache-memcached,aws,1554042,False,https://github.com/cloudposse/terraform-aws-elasticache-memcached,2025-04-09T13:28:08.936001Z,0.20.0,Terraform Module for ElastiCache Memcached Cluster
2026-07-13,aws-ia/cloudwatch-log-group/aws/1.0.1,aws-ia,cloudwatch-log-group,aws,1498148,True,https://github.com/aws-ia/terraform-aws-cloudwatch-log-group,2022-06-06T14:35:22.696467Z,1.0.1,
2026-07-13,cloudposse/elasticsearch/aws/2.1.0,cloudposse,elasticsearch,aws,1212201,False,https://github.com/cloudposse/terraform-aws-elasticsearch,2025-11-21T19:18:28.175438Z,2.1.0,Terraform module to provision an Elasticsearch cluster with built-in integrations with Kibana and Logstash.
2026-07-13,grem11n/vpc-peering/aws/8.0.0,grem11n,vpc-peering,aws,1190412,False,https://github.com/grem11n/terraform-aws-vpc-peering,2025-08-20T18:13:47.397101Z,8.0.0,Terraform module to setup VPC peering connection
2026-07-13,cloudposse/cloudtrail/aws/0.24.0,cloudposse,cloudtrail,aws,1158560,False,https://github.com/cloudposse/terraform-aws-cloudtrail,2024-04-15T20:16:36.196101Z,0.24.0,Terraform module to provision an AWS CloudTrail and an encrypted S3 bucket with versioning to store CloudTrail logs
2026-07-13,cloudposse/cloudtrail-s3-bucket/aws/0.32.0,cloudposse,cloudtrail-s3-bucket,aws,851225,False,https://github.com/cloudposse/terraform-aws-cloudtrail-s3-bucket,2026-02-19T16:58:53.910377Z,0.32.0,S3 bucket with built in IAM policy to allow CloudTrail logs
2026-07-13,jeromegamez/enforce-mfa/aws/2.0.0,jeromegamez,enforce-mfa,aws,823780,False,https://github.com/jeromegamez/terraform-aws-enforce-mfa,2019-11-22T01:02:20.931302Z,2.0.0,A terraform module to enforce MFA for AWS groups and users
2026-07-13,cloudposse/cloudfront-cdn/aws/1.8.0,cloudposse,cloudfront-cdn,aws,789165,False,https://github.com/cloudposse/terraform-aws-cloudfront-cdn,2026-06-17T19:34:42.256508Z,1.8.0,Terraform Module that implements a CloudFront Distribution (CDN) for a custom origin. 
2026-07-13,terraform-aws-modules/atlantis/aws/5.1.0,terraform-aws-modules,atlantis,aws,784344,False,https://github.com/terraform-aws-modules/terraform-aws-atlantis,2026-01-08T21:58:00.720187Z,5.1.0,Terraform module to deploy Atlantis on AWS Fargate 🇺🇦
2026-07-13,trussworks/logs/aws/18.0.0,trussworks,logs,aws,774724,False,https://github.com/trussworks/terraform-aws-logs,2025-07-14T23:00:41.825731Z,18.0.0,Creates and configures an S3 bucket for storing AWS logs.
2026-07-13,cloudposse/datadog-integration/aws/2.1.1,cloudposse,datadog-integration,aws,773210,False,https://github.com/cloudposse/terraform-aws-datadog-integration,2025-10-01T08:41:52.429181Z,2.1.1,Terraform module to configure Datadog AWS integration
2026-07-13,nozaq/secure-baseline/aws/2.1.0,nozaq,secure-baseline,aws,743355,False,https://github.com/nozaq/terraform-aws-secure-baseline,2022-12-03T00:59:58.236566Z,2.1.0,Terraform module to set up your AWS account with the secure baseline configuration based on CIS Amazon Web Services Foundations and AWS Foundational Security Best Practices.
2026-07-13,aws-ia/vpc/aws/4.7.3,aws-ia,vpc,aws,728692,True,https://github.com/aws-ia/terraform-aws-vpc,2025-10-07T11:37:14.144745Z,4.7.3,AWS VPC Module
2026-07-13,cloudposse/ec2-instance/aws/2.0.0,cloudposse,ec2-instance,aws,721689,False,https://github.com/cloudposse/terraform-aws-ec2-instance,2025-06-03T14:51:26.904371Z,2.0.0,Terraform module for provisioning a general purpose EC2 host
2026-07-13,cloudposse/vpc-peering/aws/1.0.1,cloudposse,vpc-peering,aws,689195,False,https://github.com/cloudposse/terraform-aws-vpc-peering,2025-03-05T20:06:06.459224Z,1.0.1,Terraform module to create a peering connection between two VPCs in the same AWS account.
2026-07-13,aws-ia/mwaa/aws/0.0.7,aws-ia,mwaa,aws,681181,True,https://github.com/aws-ia/terraform-aws-mwaa,2026-04-03T20:09:48.162045Z,0.0.7,Terraform module for Amazon MWAA(Apache Airflow)
2026-07-13,cloudposse/ec2-bastion-server/aws/0.31.2,cloudposse,ec2-bastion-server,aws,671179,False,https://github.com/cloudposse/terraform-aws-ec2-bastion-server,2025-11-25T18:07:43.698191Z,0.31.2,Terraform module to define a generic Bastion host with parameterized user_data  and support for AWS SSM Session Manager for remote access with IAM authentication.
2026-07-13,cloudposse/codebuild/aws/2.0.2,cloudposse,codebuild,aws,656183,False,https://github.com/cloudposse/terraform-aws-codebuild,2024-02-23T00:52:27.180091Z,2.0.2,Terraform Module to easily leverage AWS CodeBuild for Continuous Integration
2026-07-13,trussworks/config/aws/8.1.1,trussworks,config,aws,638510,False,https://github.com/trussworks/terraform-aws-config,2024-06-27T15:49:49.564139Z,8.1.1,Enables AWS Config and adds managed config rules with good defaults.
2026-07-13,jpamies/certificate/aws/2.0.0,jpamies,certificate,aws,531369,False,https://github.com/jpamies/terraform-aws-certificate,2025-04-14T13:42:49.832654Z,2.0.0,Create new certificates on aws using route53 for validation
2026-07-13,mewa/apigateway-cors/aws/2.0.1,mewa,apigateway-cors,aws,500490,False,https://github.com/mewa/terraform-aws-apigateway-cors,2021-05-07T12:52:34.858575Z,2.0.1,Terraform module that sets up CORS
2026-07-13,Guimove/bastion/aws/3.0.6,Guimove,bastion,aws,486467,False,https://github.com/Guimove/terraform-aws-bastion,2023-06-01T22:22:37.395684Z,3.0.6, Terraform module which creates SSH bastion infrastructure on AWS
2026-07-13,cloudposse/multi-az-subnets/aws/0.15.0,cloudposse,multi-az-subnets,aws,479973,False,https://github.com/cloudposse/terraform-aws-multi-az-subnets,2022-04-08T19:14:08.764627Z,0.15.0,Terraform module for multi-AZ public and private subnets provisioning
2026-07-13,cloudposse/key-pair/aws/0.20.0,cloudposse,key-pair,aws,425904,False,https://github.com/cloudposse/terraform-aws-key-pair,2023-07-27T16:55:16.884068Z,0.20.0,Terraform Module to Automatically Generate SSH Key Pairs (Public/Private Keys)
2026-07-13,QuiNovas/lambda/aws/4.0.2,QuiNovas,lambda,aws,380833,False,https://github.com/QuiNovas/terraform-aws-lambda,2022-11-21T20:07:55.52025Z,4.0.2,Creates a Lambda function in AWS
2026-07-13,cloudposse/ecs-codepipeline/aws/0.34.2,cloudposse,ecs-codepipeline,aws,373978,False,https://github.com/cloudposse/terraform-aws-ecs-codepipeline,2024-07-03T06:08:18.082352Z,0.34.2,Terraform Module for CI/CD with AWS Code Pipeline and Code Build for ECS https://cloudposse.com/
2026-07-13,hashicorp/module-installer-acctest/aws/0.0.3-alpha.1,hashicorp,module-installer-acctest,aws,338172,False,https://github.com/hashicorp/terraform-aws-module-installer-acctest,2022-12-13T17:47:21.17293Z,0.0.3-alpha.1,A placeholder Terraform module for acceptance tests of Terraform's module installer
2026-07-13,aws-ia/ipam/aws/2.1.2,aws-ia,ipam,aws,321111,True,https://github.com/aws-ia/terraform-aws-ipam,2025-03-12T20:31:39.796905Z,2.1.2,Terraform Module for create AWS IPAM Resources
2026-07-13,trussworks/s3-private-bucket/aws/9.0.1,trussworks,s3-private-bucket,aws,314781,False,https://github.com/trussworks/terraform-aws-s3-private-bucket,2025-08-22T11:10:44.188927Z,9.0.1,"Creates a private, encrypted, versioned S3 bucket with good defaults."
2026-07-13,dcos-terraform/tested-oses/aws/0.3.0,dcos-terraform,tested-oses,aws,310155,False,https://github.com/dcos-terraform/terraform-aws-tested-oses,2020-07-07T09:47:02.903719Z,0.3.0,returns for an given OS the AMI
2026-07-13,cloudposse/elastic-beanstalk-application/aws/0.13.0,cloudposse,elastic-beanstalk-application,aws,269700,False,https://github.com/cloudposse/terraform-aws-elastic-beanstalk-application,2026-01-21T00:15:06.866219Z,0.13.0,Terraform Module to define an ElasticBeanstalk Application
2026-07-13,infrablocks/ecs-service/aws/5.2.0-rc.1,infrablocks,ecs-service,aws,265919,False,https://github.com/infrablocks/terraform-aws-ecs-service,2026-07-10T15:37:30.905294Z,5.2.0-rc.1,
2026-07-13,telia-oss/loadbalancer/aws/4.2.1,telia-oss,loadbalancer,aws,264819,False,https://github.com/telia-oss/terraform-aws-loadbalancer,2023-02-01T12:37:05.757919Z,4.2.1,Load balancer module for Terraform.
2026-07-13,cloudposse/route53-cluster-zone/aws/0.16.1,cloudposse,route53-cluster-zone,aws,261603,False,https://github.com/cloudposse/terraform-aws-route53-cluster-zone,2024-03-04T15:50:42.959896Z,0.16.1,Terraform module to easily define consistent cluster domains on Route53 (e.g. `prod.ourcompany.com`)
2026-07-13,infrablocks/ecs-cluster/aws/6.2.0-rc.1,infrablocks,ecs-cluster,aws,260024,False,https://github.com/infrablocks/terraform-aws-ecs-cluster,2026-07-10T16:01:02.769253Z,6.2.0-rc.1,
2026-07-13,cloudposse/sns-lambda-notify-slack/aws/0.9.2,cloudposse,sns-lambda-notify-slack,aws,248161,False,https://github.com/cloudposse/terraform-aws-sns-lambda-notify-slack,2025-08-07T20:04:58.490282Z,0.9.2,Terraform module to provision a lambda function that subscribes to SNS and notifies to Slack.
2026-07-13,telia-oss/ecr/aws/3.0.0,telia-oss,ecr,aws,246763,False,https://github.com/telia-oss/terraform-aws-ecr,2021-04-19T07:38:57.718086Z,3.0.0,A Terraform module for creating a cross-account-accessible ECR repository. 
2026-07-13,dcos-terraform/private-agents/aws/0.3.0,dcos-terraform,private-agents,aws,238213,False,https://github.com/dcos-terraform/terraform-aws-private-agents,2020-07-07T09:59:36.250673Z,0.3.0,Create DC/OS private agents and install DC/OS
2026-07-13,dcos-terraform/public-agents/aws/0.3.0,dcos-terraform,public-agents,aws,237246,False,https://github.com/dcos-terraform/terraform-aws-public-agents,2020-07-07T09:55:57.695755Z,0.3.0,Create DC/OS public agents and install DC/OS
2026-07-13,dcos-terraform/bootstrap/aws/0.3.0,dcos-terraform,bootstrap,aws,237047,False,https://github.com/dcos-terraform/terraform-aws-bootstrap,2020-07-07T10:06:37.737022Z,0.3.0,Create a DC/OS Bootstrap instance and have conditional DC/OS prereqs for AWS
2026-07-13,dcos-terraform/masters/aws/0.3.1,dcos-terraform,masters,aws,237021,False,https://github.com/dcos-terraform/terraform-aws-masters,2020-12-09T13:57:57.727211Z,0.3.1,Create DC/OS Master instance and install DC/OS on it
2026-07-13,dcos-terraform/iam/aws/0.3.0,dcos-terraform,iam,aws,236554,False,https://github.com/dcos-terraform/terraform-aws-iam,2020-07-07T09:44:52.28072Z,0.3.0,creates policies and roles to be used with DC/OS
2026-07-13,dcos-terraform/vpc/aws/0.3.0,dcos-terraform,vpc,aws,236390,False,https://github.com/dcos-terraform/terraform-aws-vpc,2020-07-07T09:44:27.259155Z,0.3.0,Create a VPC to be used for DC/OS
2026-07-13,dcos-terraform/security-groups/aws/0.3.0,dcos-terraform,security-groups,aws,236057,False,https://github.com/dcos-terraform/terraform-aws-security-groups,2020-07-07T09:57:40.620581Z,0.3.0,Create DC/OS related security groups
2026-07-13,dcos-terraform/infrastructure/aws/0.3.2,dcos-terraform,infrastructure,aws,235273,False,https://github.com/dcos-terraform/terraform-aws-infrastructure,2020-12-09T14:01:42.894508Z,0.3.2,creates a typical DS/OS infrastructure in AWS.
2026-07-13,dcos-terraform/dcos/aws/0.3.4,dcos-terraform,dcos,aws,234651,False,https://github.com/dcos-terraform/terraform-aws-dcos,2020-12-09T14:14:29.846573Z,0.3.4,Creates a DC/OS Cluster on AWS | Convenience Wrapper for AWS
2026-07-13,cloudposse/ecs-web-app/aws/2.5.0,cloudposse,ecs-web-app,aws,229804,False,https://github.com/cloudposse/terraform-aws-ecs-web-app,2026-02-18T19:08:27.37445Z,2.5.0,"Terraform module that implements a web app on ECS and supports autoscaling, CI/CD, monitoring, ALB integration, and much more."
2026-07-13,cloudposse/elastic-beanstalk-environment/aws/0.53.0,cloudposse,elastic-beanstalk-environment,aws,214901,False,https://github.com/cloudposse/terraform-aws-elastic-beanstalk-environment,2025-08-07T21:59:02.71771Z,0.53.0,Terraform module to provision an AWS Elastic Beanstalk Environment
2026-07-13,claranet/lambda/aws/1.4.0,claranet,lambda,aws,211725,False,https://github.com/claranet/terraform-aws-lambda,2021-09-29T13:25:24.260989Z,1.4.0,Terraform module for AWS Lambda functions
2026-07-13,fpco/foundation/aws/0.9.16,fpco,foundation,aws,208640,False,https://github.com/fpco/terraform-aws-foundation,2020-04-15T16:16:24.18916Z,0.9.16,Establish a solid Foundation on AWS with these modules for Terraform
2026-07-13,aws-ia/networkfirewall/aws/1.0.2,aws-ia,networkfirewall,aws,206941,True,https://github.com/aws-ia/terraform-aws-networkfirewall,2025-05-31T09:47:49.805067Z,1.0.2,Terraform module to deploy AWS Network Firewall
2026-07-13,hashicorp/consul/aws/0.11.0,hashicorp,consul,aws,205499,False,https://github.com/hashicorp/terraform-aws-consul,2021-08-16T21:32:46.147534Z,0.11.0,A Terraform Module for how to run Consul on AWS using Terraform and Packer
2026-07-13,telia-oss/ecs-fargate/aws/7.3.1,telia-oss,ecs-fargate,aws,195060,False,https://github.com/telia-oss/terraform-aws-ecs-fargate,2024-02-07T09:22:33.505388Z,7.3.1,Terraform module which creates Fargate ECS resources on AWS.
2026-07-13,infrablocks/base-networking/aws/6.1.0-rc.1,infrablocks,base-networking,aws,193354,False,https://github.com/infrablocks/terraform-aws-base-networking,2026-07-10T15:35:16.710574Z,6.1.0-rc.1,
2026-07-13,dcos-terraform/instance/aws/0.3.0,dcos-terraform,instance,aws,190739,False,https://github.com/dcos-terraform/terraform-aws-instance,2020-07-07T09:42:33.234237Z,0.3.0,creates a DC/OS AWS Instance
2026-07-13,hashicorp/vault/aws/0.17.0,hashicorp,vault,aws,179597,False,https://github.com/hashicorp/terraform-aws-vault,2021-08-18T08:15:15.512402Z,0.17.0,A Terraform Module for how to run Vault on AWS using Terraform and Packer
2026-07-13,terraform-aws-modules/ebs-optimized/aws/0.2.1,terraform-aws-modules,ebs-optimized,aws,165412,False,https://github.com/terraform-aws-modules/terraform-aws-ebs-optimized,2021-11-23T09:05:54.382698Z,0.2.1,Terraform module to determine if an instance can be flagged for EBS optimization
2026-07-13,cloudposse/s3-website/aws/0.18.0,cloudposse,s3-website,aws,142522,False,https://github.com/cloudposse/terraform-aws-s3-website,2023-08-02T06:30:42.375716Z,0.18.0,Terraform Module for Creating S3 backed Websites and Route53 DNS
2026-07-13,cloudposse/cloudtrail-cloudwatch-alarms/aws/0.14.3,cloudposse,cloudtrail-cloudwatch-alarms,aws,139721,False,https://github.com/cloudposse/terraform-aws-cloudtrail-cloudwatch-alarms,2021-08-21T05:15:05.772175Z,0.14.3,Terraform module for creating alarms for tracking important changes and occurrences from cloudtrail.
2026-07-13,aws-ia/control_tower_account_factory/aws/1.20.1,aws-ia,control_tower_account_factory,aws,135817,True,https://github.com/aws-ia/terraform-aws-control_tower_account_factory,2026-05-20T22:55:58.466673Z,1.20.1,AWS Control Tower Account Factory
2026-07-13,cloudposse/named-subnets/aws/0.12.0,cloudposse,named-subnets,aws,135723,False,https://github.com/cloudposse/terraform-aws-named-subnets,2022-02-25T19:04:36.178788Z,0.12.0,Terraform module for named subnets provisioning.
2026-07-13,telia-oss/vpc/aws/6.1.0,telia-oss,vpc,aws,130769,False,https://github.com/telia-oss/terraform-aws-vpc,2026-02-04T12:40:53.904193Z,6.1.0,VPC module for Terraform
2026-07-13,QuiNovas/dynamodb-table/aws/3.0.9,QuiNovas,dynamodb-table,aws,106482,False,https://github.com/QuiNovas/terraform-aws-dynamodb-table,2023-07-28T16:57:06.663471Z,3.0.9,"Creates a DynamoDB table, Global Secondary Indexes, and autoscales them to specification"
2026-07-13,dcos-terraform/elb/aws/0.1.1,dcos-terraform,elb,aws,99167,False,https://github.com/dcos-terraform/terraform-aws-elb,2019-06-14T12:12:26.332631Z,0.1.1,creates AWS ELBs for DC/OS
2026-07-13,aws-ia/network-hubandspoke/aws/3.2.0,aws-ia,network-hubandspoke,aws,98871,True,https://github.com/aws-ia/terraform-aws-network-hubandspoke,2023-11-06T18:17:58.349085Z,3.2.0,
2026-07-13,connect-group/lambda-exec/aws/2.0.0,connect-group,lambda-exec,aws,95006,False,https://github.com/connect-group/terraform-aws-lambda-exec,2020-10-07T13:59:57.544792Z,2.0.0,Execute a Lambda and obtain its results during a Terraform apply
2026-07-13,dcos-terraform/elb-masters-internal/aws/0.1.0,dcos-terraform,elb-masters-internal,aws,93395,False,https://github.com/dcos-terraform/terraform-aws-elb-masters-internal,2018-10-19T12:56:57.754475Z,0.1.0,creates a load balancer for cluster internal access to masters
2026-07-13,dcos-terraform/elb-masters/aws/0.1.1,dcos-terraform,elb-masters,aws,92999,False,https://github.com/dcos-terraform/terraform-aws-elb-masters,2019-06-14T12:24:46.839784Z,0.1.1,create a load balancer to access the masters externally.
2026-07-13,dwp/metric-filter-alarm/aws/2.0.3,dwp,metric-filter-alarm,aws,92799,False,https://github.com/dwp/terraform-aws-metric-filter-alarm,2023-02-27T12:36:34.443017Z,2.0.3,Terraform module that creates AWS CloudWatch metric filters and alarms
2026-07-13,dcos-terraform/elb-public-agents/aws/0.1.0,dcos-terraform,elb-public-agents,aws,92605,False,https://github.com/dcos-terraform/terraform-aws-elb-public-agents,2018-10-19T12:57:01.78632Z,0.1.0,creates a load balancer to access public agents externally
2026-07-13,dcos-terraform/elb-dcos/aws/0.1.0,dcos-terraform,elb-dcos,aws,92385,False,https://github.com/dcos-terraform/terraform-aws-elb-dcos,2018-10-19T12:56:49.062422Z,0.1.0,This module creates three load balancers for DC/OS.
2026-07-13,mitchellh/dynamic-keys/aws/2.0.0,mitchellh,dynamic-keys,aws,87427,False,https://github.com/mitchellh/terraform-aws-dynamic-keys,2019-07-01T16:02:22.631393Z,2.0.0,Terraform module that dynamically generates a public/private keypair.
2026-07-13,infrablocks/encrypted-bucket/aws/3.4.0-rc.1,infrablocks,encrypted-bucket,aws,86974,False,https://github.com/infrablocks/terraform-aws-encrypted-bucket,2026-07-10T15:15:46.803115Z,3.4.0-rc.1,
2026-07-13,infrablocks/rds-postgres/aws/2.3.0,infrablocks,rds-postgres,aws,84463,False,https://github.com/infrablocks/terraform-aws-rds-postgres,2026-06-29T14:05:43.351248Z,2.3.0,
2026-07-13,aws-ia/cloudwan/aws/3.4.1,aws-ia,cloudwan,aws,77532,True,https://github.com/aws-ia/terraform-aws-cloudwan,2026-04-07T08:09:46.854854Z,3.4.1,AWS Terraform Module for creating AWS CloudWAN
2026-07-13,telia-oss/lambda/aws/4.2.0,telia-oss,lambda,aws,75225,False,https://github.com/telia-oss/terraform-aws-lambda,2023-04-20T11:19:07.049469Z,4.2.0,Lambda module for Terraform.
2026-07-13,QuiNovas/standard-secret/aws/3.0.3,QuiNovas,standard-secret,aws,75069,False,https://github.com/QuiNovas/terraform-aws-standard-secret,2020-11-18T09:47:37.140968Z,3.0.3,Creates a secrets manager non-rotating secret
2026-07-13,trussworks/alb-web-containers/aws/10.0.1,trussworks,alb-web-containers,aws,73735,False,https://github.com/trussworks/terraform-aws-alb-web-containers,2024-02-02T20:43:35.871249Z,10.0.1,Creates an ALB for serving a web app.
2026-07-13,Smartbrood/ec2-iam-role/aws/0.5.0,Smartbrood,ec2-iam-role,aws,67322,False,https://github.com/Smartbrood/terraform-aws-ec2-iam-role,2020-11-16T07:29:28.188186Z,0.5.0,Terraform module to create IAM role and instance profile for EC2
2026-07-13,infrablocks/ecs-load-balancer/aws/3.1.0-rc.12,infrablocks,ecs-load-balancer,aws,66932,False,https://github.com/infrablocks/terraform-aws-ecs-load-balancer,2024-07-26T17:29:31.747855Z,3.1.0-rc.12,Terraform module for deploying a load balancer to be used by a service in an existing ECS cluster in AWS
2026-07-13,QuiNovas/log-bucket/aws/4.0.1,QuiNovas,log-bucket,aws,65159,False,https://github.com/QuiNovas/terraform-aws-log-bucket,2024-01-16T04:00:09.060536Z,4.0.1,"Creates a bucket for log storage, including from other S3 buckets"
2026-07-13,terraformdns/route53-recordsets/aws/1.0.0,terraformdns,route53-recordsets,aws,62813,False,https://github.com/terraformdns/terraform-aws-route53-recordsets,2020-09-27T22:22:55.026659Z,1.0.0,Terraform module for creating DNS recordsets in a Route53 zone
2026-07-13,telia-oss/rds-cluster/aws/4.0.0,telia-oss,rds-cluster,aws,60251,False,https://github.com/telia-oss/terraform-aws-rds-cluster,2021-04-06T07:21:54.376534Z,4.0.0,RDS Cluster module for Terraform
2026-07-13,trussworks/ecs-service/aws/8.0.0,trussworks,ecs-service,aws,55580,False,https://github.com/trussworks/terraform-aws-ecs-service,2025-07-14T22:43:43.93873Z,8.0.0,Creates an ECS Service.
2026-07-13,cloudstoragesec/cloud-storage-security/aws/1.8.25+css9.10.000,cloudstoragesec,cloud-storage-security,aws,51999,True,https://github.com/cloudstoragesec/terraform-aws-cloud-storage-security,2026-06-23T12:09:20.593934Z,1.8.25+css9.10.000,A Terraform Module for CSS products 
2026-07-13,cloudposse/ec2-instance-group/aws/1.0.0,cloudposse,ec2-instance-group,aws,51744,False,https://github.com/cloudposse/terraform-aws-ec2-instance-group,2023-07-07T10:22:16.7701Z,1.0.0,Terraform Module for provisioning multiple general purpose EC2 hosts for stateful applications.
2026-07-13,claranet/aurora/aws/4.1.0,claranet,aurora,aws,51278,False,https://github.com/claranet/terraform-aws-aurora,2020-03-16T11:24:45.039436Z,4.1.0,Terraform module for creating and managing Amazon Aurora clusters
2026-07-13,connect-group/rds-finalsnapshot/aws/2.0.3,connect-group,rds-finalsnapshot,aws,49212,False,https://github.com/connect-group/terraform-aws-rds-finalsnapshot,2026-05-26T19:35:55.761778Z,2.0.3,Terraform module which manages RDS Final Snapshots (Database and Aurora Cluster)
2026-07-13,joshuamkite/ssh-bastion-service/aws/8.2.0,joshuamkite,ssh-bastion-service,aws,48871,False,https://github.com/joshuamkite/terraform-aws-ssh-bastion-service,2024-09-19T14:41:20.860565Z,8.2.0,"Terraform plan to deploy ssh bastion as a containerised, stateless service on AWS with IAM based authentication"
2026-07-13,mediapop/route53-alias/aws/1.2.0,mediapop,route53-alias,aws,47538,False,https://github.com/mediapop/terraform-aws-route53-alias,2020-11-09T12:50:13.93508Z,1.2.0,Simplest way to set up IPv4 and IPv6 aliases.
2026-07-13,trussworks/acm-cert/aws/7.0.1,trussworks,acm-cert,aws,44436,False,https://github.com/trussworks/terraform-aws-acm-cert,2025-01-15T23:40:17.88252Z,7.0.1,Creates a TLS certificate using AWS ACM for domains hosted on Route53.
2026-07-13,telia-oss/asg/aws/4.0.1,telia-oss,asg,aws,44192,False,https://github.com/telia-oss/terraform-aws-asg,2025-05-06T08:02:10.351647Z,4.0.1,Autoscaling group module for Terraform
2026-07-13,isaaguilar/multi-account-peering/aws/0.3.0,isaaguilar,multi-account-peering,aws,42030,False,https://github.com/isaaguilar/terraform-aws-multi-account-peering,2019-12-04T15:26:50.182487Z,0.3.0,"Set up a peering connection, auto accept, and add to route tables"
2026-07-13,telia-oss/ecs/aws/3.0.0-alpha.3,telia-oss,ecs,aws,41711,False,https://github.com/telia-oss/terraform-aws-ecs,2021-03-30T13:34:03.035661Z,3.0.0-alpha.3,Collection of ECS modules for Terraform.
2026-07-13,devops-workflow/budgets/aws/0.1.1,devops-workflow,budgets,aws,38736,False,https://github.com/devops-workflow/terraform-aws-budgets,2019-02-14T16:03:48.456929Z,0.1.1,Terraform module for configuring AWS budgets
2026-07-13,infrablocks/infrastructure-events/aws/2.1.0-rc.11,infrablocks,infrastructure-events,aws,38445,False,https://github.com/infrablocks/terraform-aws-infrastructure-events,2024-07-26T17:24:02.978605Z,2.1.0-rc.11,Terraform module for publishing infrastructure events created by other modules.
2026-07-13,telia-oss/rds-instance/aws/5.0.0,telia-oss,rds-instance,aws,37580,False,https://github.com/telia-oss/terraform-aws-rds-instance,2023-08-31T06:45:47.765946Z,5.0.0,RDS Instance module for Terraform
